project_id,geospatial_anomaly_score,geospatial_anomaly_percentile,geospatial_anomaly_flag,spatial_cluster_id,primary_reason,secondary_reason,tertiary_reason,nearest_neighbor_distance_km,spatial_density_25km,cluster_unit_cost_zscore,model_version,mode,scored_at
MPLADS-003052,87.82,98.28,True,GEO-CLUST-20,High sanctioned funding allocation (+287.9% above regional cluster median),Elevated spatial unit cost (+209.8% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,3.43,4,4.38,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003053,35.33,85.66,False,GEO-CLUST-18,High geographic clustering (30 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.97),Geographic coordinates and terrain profile match regional peers,4.74,30,-0.56,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003054,6.79,18.06,False,GEO-CLUST-12,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.05,10,-0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003055,7.81,22.14,False,GEO-CLUST-20,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.7,10,-0.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003056,41.56,88.98,False,GEO-CLUST-12,High geographic clustering (23 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.12),Geographic coordinates and terrain profile match regional peers,1.87,23,-0.86,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003057,44.24,90.02,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.95,4,-0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003058,6.93,18.66,False,GEO-CLUST-13,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.81,14,-1.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003059,15.43,51.56,False,GEO-CLUST-02,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.28,17,-0.71,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003060,50.16,91.86,False,GEO-CLUST-09,High geographic clustering (30 active works within 25 km radius),Elevated spatial unit cost (+207.5% vs cluster median for work type),Disproportionate project density relative to local population density (ratio 3.95),1.38,30,3.63,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003061,13.5,45.04,False,GEO-CLUST-16,Elevated spatial unit cost (+280.2% vs cluster median for work type),High geographic clustering (11 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,2.91,11,3.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003062,17.98,59.54,False,GEO-CLUST-17,Elevated spatial unit cost (+313.8% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.27,6,4.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003063,29.26,80.26,False,GEO-CLUST-06,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.69),Geographic coordinates and terrain profile match regional peers,2.5,20,0.37,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003064,6.19,15.6,False,GEO-CLUST-05,High geographic clustering (10 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.38,10,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003065,55.93,93.3,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,8.38,4,-0.03,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003066,14.03,46.96,False,GEO-CLUST-20,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+60.6% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,6.82,12,1.27,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003067,28.65,79.44,False,GEO-CLUST-04,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.11,9,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003068,6.34,16.32,False,GEO-CLUST-00,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.17,14,-1.28,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003069,17.63,58.64,False,GEO-CLUST-16,High geographic clustering (11 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.37,11,0.33,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003070,21.95,68.52,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.78,10,-0.38,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003071,16.6,55.56,False,GEO-CLUST-21,High geographic clustering (8 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.82,8,-0.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003072,11.51,37.34,False,GEO-CLUST-15,High geographic clustering (13 active works within 25 km radius),Elevated spatial unit cost (+54.4% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,1.18,13,1.23,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003073,11.22,36.2,False,GEO-CLUST-11,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.85,15,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003074,16.7,56.04,False,GEO-CLUST-09,High sanctioned funding allocation (+14.7% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.8,8,-0.23,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003075,5.2,11.92,False,GEO-CLUST-10,High geographic clustering (9 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.73,9,-0.1,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003076,16.37,54.7,False,GEO-CLUST-01,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.66),Geographic coordinates and terrain profile match regional peers,4.7,20,-0.18,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003077,16.09,53.74,False,GEO-CLUST-19,High geographic clustering (11 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.98,11,-0.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003078,28.38,79.14,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,9.69,5,-0.75,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003079,9.93,30.88,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.12,7,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003080,65.79,95.2,True,GEO-CLUST-24,Elevated spatial unit cost (+526.7% vs cluster median for work type),High sanctioned funding allocation (+387.6% above regional cluster median),Geographic coordinates and terrain profile match regional peers,0.97,11,8.99,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003081,8.5,24.92,False,GEO-CLUST-13,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.53,9,-0.3,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003082,23.04,70.68,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.45,9,-0.49,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003083,13.27,44.1,False,GEO-CLUST-10,Elevated spatial unit cost (+59.6% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.72,9,0.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003084,9.46,29.06,False,GEO-CLUST-22,Elevated spatial unit cost (+90.7% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.21,7,1.87,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003085,14.34,47.9,False,GEO-CLUST-04,Elevated spatial unit cost (+583.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.11,10,17.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003086,14.07,47.14,False,GEO-CLUST-24,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.55,10,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003087,65.61,95.18,True,GEO-CLUST-00,Elevated spatial unit cost (+530.9% vs cluster median for work type),High geographic clustering (13 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,4.78,13,4.93,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003088,5.76,13.98,False,GEO-CLUST-04,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.96,10,-0.64,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003089,83.62,97.7,True,GEO-CLUST-13,High sanctioned funding allocation (+228.1% above regional cluster median),High geographic clustering (21 active works within 25 km radius),Elevated spatial unit cost (+225.3% vs cluster median for work type),3.73,21,3.32,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003090,17.52,58.32,False,GEO-CLUST-03,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.76),Geographic coordinates and terrain profile match regional peers,0.39,20,0.77,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003091,11.41,36.98,False,GEO-CLUST-06,Elevated spatial unit cost (+102.8% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.64,8,1.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003092,100.0,99.51,True,GEO-CLUST-20,High sanctioned funding allocation (+306.9% above regional cluster median),Elevated spatial unit cost (+186.0% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,9.58,3,2.82,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003093,16.7,56.08,False,GEO-CLUST-12,High geographic clustering (13 active works within 25 km radius),High sanctioned funding allocation (+39.7% above regional cluster median),Elevated spatial unit cost (+90.9% vs cluster median for work type),0.65,13,1.25,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003094,13.9,46.44,False,GEO-CLUST-24,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.52,17,-0.66,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003095,21.06,66.62,False,GEO-CLUST-03,Elevated spatial unit cost (+157.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.45,5,2.16,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
